name,rlvl,lvl,stars,prog,qual,dur,pdiv,qdiv,pmod,qmod,reqqual
High Steel Uchigatana,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Rapier,270,63,0,730,2970,80,83,64,100,100,0
High Steel Scutum,265,62,0,680,2880,80,82,61,100,100,0
High Steel Barbut of Fending,265,62,0,680,2880,80,82,61,100,100,0
High Steel Mail of Fending,270,63,0,730,2970,80,83,64,100,100,0
High Steel Gauntlets of Fending,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Trousers of Fending,265,62,0,680,2880,80,82,61,100,100,0
High Steel Sollerets of Fending,270,63,0,730,2970,80,83,64,100,100,0
High Steel Barbut of Maiming,265,62,0,680,2880,80,82,61,100,100,0
High Steel Mail of Maiming,270,63,0,730,2970,80,83,64,100,100,0
High Steel Gauntlets of Maiming,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Trousers of Maiming,265,62,0,680,2880,80,82,61,100,100,0
High Steel Sollerets of Maiming,270,63,0,730,2970,80,83,64,100,100,0
Ruby Cotton Bandana of Striking,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Gilet of Striking,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Halfgloves of Striking,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Gaskins of Striking,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Highboots of Striking,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Pot Helm,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Gambison,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Gloves of Aiming,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Sarouel,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Boots of Aiming,270,63,0,730,2970,80,83,64,100,100,0
Ruby Cotton Bandana of Scouting,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Gilet of Scouting,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Halfgloves of Scouting,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Gaskins of Scouting,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Highboots of Scouting,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Temple Chain,270,63,0,730,2970,80,83,64,100,100,0
Ruby Cotton Chasuble,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Dress Gloves,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Smalls,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Boots of Healing,270,63,0,730,2970,80,83,64,100,100,0
Ruby Cotton Hat of Casting,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Robe of Casting,270,63,0,730,2970,80,83,64,100,100,0
Ruby Cotton Fingerless Gloves of Casting,265,62,0,680,2880,80,82,61,100,100,0
Ruby Cotton Longkilt,270,63,0,730,2970,80,83,64,100,100,0
Gyuki Leather Pattens,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Earrings of Fending,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Earrings of Slaying,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Earrings of Aiming,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Earrings of Healing,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Earrings of Casting,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Necklace of Fending,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Necklace of Slaying,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Necklace of Aiming,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Necklace of Healing,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Necklace of Casting,270,63,0,730,2970,80,83,64,100,100,0
Koppranickel Bracelet of Fending,265,62,0,680,2880,80,82,61,100,100,0
Koppranickel Bracelet of Slaying,265,62,0,680,2880,80,82,61,100,100,0
Koppranickel Bracelet of Aiming,265,62,0,680,2880,80,82,61,100,100,0
Koppranickel Bracelet of Healing,265,62,0,680,2880,80,82,61,100,100,0
Koppranickel Bracelet of Casting,265,62,0,680,2880,80,82,61,100,100,0
Muudhorn Ring of Fending,265,62,0,680,2880,80,82,61,100,100,0
Muudhorn Ring of Slaying,265,62,0,680,2880,80,82,61,100,100,0
Muudhorn Ring of Aiming,265,62,0,680,2880,80,82,61,100,100,0
Muudhorn Ring of Healing,265,62,0,680,2880,80,82,61,100,100,0
Muudhorn Ring of Casting,265,62,0,680,2880,80,82,61,100,100,0
Doman Iron Longsword,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Claws,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron War Axe,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Lance,273,64,0,780,3060,80,84,65,100,100,0
Pine Composite Bow,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Daggers,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Greatsword,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Culverin,276,65,0,830,3150,80,85,66,100,100,0
Pine Cane,273,64,0,780,3060,80,84,65,100,100,0
Durium Staff,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Grimoire,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Codex,276,65,0,830,3150,80,85,66,100,100,0
Durium Astrometer,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Uchigatana,276,65,0,830,3150,80,85,66,100,100,0
Durium Smallsword,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Kite Shield,276,65,0,830,3150,80,85,66,100,100,0
Durium Hairpin of Fending,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Coat of Fending,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Gauntlets of Fending,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Longkilt of Fending,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Greaves of Fending,273,64,0,780,3060,80,84,65,100,100,0
Durium Hairpin of Maiming,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Coat of Maiming,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Gauntlets of Maiming,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Longkilt of Maiming,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Greaves of Maiming,273,64,0,780,3060,80,84,65,100,100,0
Tigerskin Tricorne of Striking,276,65,0,830,3150,80,85,66,100,100,0
Kudzu Tunic of Striking,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Wristgloves of Striking,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Trousers of Striking,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Thighboots of Striking,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Tricorne of Aiming,276,65,0,830,3150,80,85,66,100,100,0
Kudzu Tunic of Aiming,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Gloves of Aiming,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Trousers of Aiming,273,64,0,780,3060,80,84,65,100,100,0
Tigerskin Thighboots of Aiming,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Tricorne of Scouting,276,65,0,830,3150,80,85,66,100,100,0
Kudzu Tunic of Scouting,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Gloves of Scouting,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Trousers of Scouting,273,64,0,780,3060,80,84,65,100,100,0
Tigerskin Thighboots of Scouting,276,65,0,830,3150,80,85,66,100,100,0
Kudzu Hat of Healing,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Robe of Healing,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Armguards of Healing,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Longkilt of Healing,273,64,0,780,3060,80,84,65,100,100,0
Tigerskin Jackboots of Healing,276,65,0,830,3150,80,85,66,100,100,0
Kudzu Hat of Casting,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Robe of Casting,276,65,0,830,3150,80,85,66,100,100,0
Tigerskin Armguards of Casting,273,64,0,780,3060,80,84,65,100,100,0
Kudzu Longkilt of Casting,273,64,0,780,3060,80,84,65,100,100,0
Tigerskin Jackboots of Casting,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Earrings of Fending,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Earrings of Slaying,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Earrings of Aiming,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Earrings of Healing,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Earrings of Casting,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Choker of Fending,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Choker of Slaying,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Choker of Aiming,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Choker of Healing,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Choker of Casting,276,65,0,830,3150,80,85,66,100,100,0
Star Spinel Bracelet of Fending,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Bracelet of Slaying,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Bracelet of Aiming,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Bracelet of Healing,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Bracelet of Casting,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Ring of Fending,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Ring of Slaying,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Ring of Aiming,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Ring of Healing,273,64,0,780,3060,80,84,65,100,100,0
Star Spinel Ring of Casting,273,64,0,780,3060,80,84,65,100,100,0
Doman Steel Longsword,279,66,0,880,3240,80,86,66,100,100,0
Doman Steel Patas,279,66,0,880,3240,80,86,66,100,100,0
Doman Steel Battleaxe,279,66,0,880,3240,80,86,66,100,100,0
Doman Steel Halberd,279,66,0,880,3240,80,86,66,100,100,0
Persimmon Bow,279,66,0,880,3240,80,86,66,100,100,0
Doman Steel Main Gauches,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Greatsword,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel-barreled Musketoon,282,67,0,930,3330,80,87,68,100,100,0
Persimmon Cane,279,66,0,880,3240,80,86,66,100,100,0
Durium Rod,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Grimoire,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Codex,282,67,0,930,3330,80,87,68,100,100,0
Dual-plated Durium Planisphere,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Tachi,282,67,0,930,3330,80,87,68,100,100,0
Durium Foil,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Shield,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Armet of Fending,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Tabard of Fending,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Gauntlets of Fending,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Breeches of Fending,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Greaves of Fending,279,66,0,880,3240,80,86,66,100,100,0
Doman Steel Armet of Maiming,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Tabard of Maiming,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Gauntlets of Maiming,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Breeches of Maiming,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Greaves of Maiming,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Hood of Striking,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Coat of Striking,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Gauntlets of Striking,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Breeches of Striking,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Greaves of Striking,279,66,0,880,3240,80,86,66,100,100,0
Serge Hat of Aiming,279,66,0,880,3240,80,86,66,100,100,0
Serge Gambison of Aiming,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Gloves of Aiming,279,66,0,880,3240,80,86,66,100,100,0
Serge Hose of Aiming,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Boots of Aiming,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Hood of Scouting,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Coat of Scouting,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Gauntlets of Scouting,279,66,0,880,3240,80,86,66,100,100,0
Marid Leather Breeches of Scouting,282,67,0,930,3330,80,87,68,100,100,0
Doman Steel Greaves of Scouting,279,66,0,880,3240,80,86,66,100,100,0
Serge Hat of Healing,279,66,0,880,3240,80,86,66,100,100,0
Serge Gambison of Healing,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Gloves of Healing,279,66,0,880,3240,80,86,66,100,100,0
Serge Hose of Healing,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Boots of Healing,279,66,0,880,3240,80,86,66,100,100,0
Serge Hat of Casting,279,66,0,880,3240,80,86,66,100,100,0
Serge Gambison of Casting,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Gloves of Casting,279,66,0,880,3240,80,86,66,100,100,0
Serge Hose of Casting,282,67,0,930,3330,80,87,68,100,100,0
Marid Leather Boots of Casting,279,66,0,880,3240,80,86,66,100,100,0
Azurite Earrings of Fending,282,67,0,930,3330,80,87,68,100,100,0
Azurite Earrings of Slaying,282,67,0,930,3330,80,87,68,100,100,0
Azurite Earrings of Aiming,282,67,0,930,3330,80,87,68,100,100,0
Azurite Earrings of Healing,282,67,0,930,3330,80,87,68,100,100,0
Azurite Earrings of Casting,282,67,0,930,3330,80,87,68,100,100,0
Azurite Choker of Fending,282,67,0,930,3330,80,87,68,100,100,0
Azurite Choker of Slaying,282,67,0,930,3330,80,87,68,100,100,0
Azurite Choker of Aiming,282,67,0,930,3330,80,87,68,100,100,0
Azurite Choker of Healing,282,67,0,930,3330,80,87,68,100,100,0
Azurite Choker of Casting,282,67,0,930,3330,80,87,68,100,100,0
Azurite Bracelet of Fending,279,66,0,880,3240,80,86,66,100,100,0
Azurite Bracelet of Slaying,279,66,0,880,3240,80,86,66,100,100,0
Azurite Bracelet of Aiming,279,66,0,880,3240,80,86,66,100,100,0
Azurite Bracelet of Healing,279,66,0,880,3240,80,86,66,100,100,0
Azurite Bracelet of Casting,279,66,0,880,3240,80,86,66,100,100,0
Azurite Ring of Fending,279,66,0,880,3240,80,86,66,100,100,0
Azurite Ring of Slaying,279,66,0,880,3240,80,86,66,100,100,0
Azurite Ring of Aiming,279,66,0,880,3240,80,86,66,100,100,0
Azurite Ring of Healing,279,66,0,880,3240,80,86,66,100,100,0
Azurite Ring of Casting,279,66,0,880,3240,80,86,66,100,100,0
Molybdenum Longsword,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Knuckles,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum War Axe,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Trident,285,68,0,980,3420,80,88,68,100,100,0
Zelkova Longbow,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Daggers,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Longblade,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Rimfire,285,68,0,980,3420,80,88,68,100,100,0
Zelkova Cane,285,68,0,980,3420,80,88,68,100,100,0
Palladium Rod,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Grimoire,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Codex,285,68,0,980,3420,80,88,68,100,100,0
Palladium Planisphere,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Uchigatana,285,68,0,980,3420,80,88,68,100,100,0
Palladium Tuck,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Kite Shield,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Headgear of Fending,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Coat of Fending,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Bracers of Fending,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Slops of Fending,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Greaves of Fending,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Headgear of Maiming,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Corselet of Maiming,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Armguards of Maiming,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Brais of Maiming,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Open-toed Boots of Maiming,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Hood of Striking,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Corselet of Striking,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Armguards of Striking,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Brais of Striking,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Open-toed Boots of Striking,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Turban of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Robe of Aiming,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Armguards of Aiming,288,69,0,1030,3510,80,89,68,100,100,0
Twinsilk Slops of Aiming,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Boots of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Turban of Scouting,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Corselet of Scouting,288,69,0,1030,3510,80,89,68,100,100,0
Molybdenum Armguards of Scouting,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Brais of Scouting,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Open-toed Boots of Scouting,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Hood of Healing,285,68,0,980,3420,80,88,68,100,100,0
Gazelleskin Coat of Healing,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Bracers of Healing,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Slops of Healing,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Boots of Healing,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Hood of Casting,285,68,0,980,3420,80,88,68,100,100,0
Twinsilk Coat of Casting,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Armguards of Casting,288,69,0,1030,3510,80,89,68,100,100,0
Twinsilk Slops of Casting,288,69,0,1030,3510,80,89,68,100,100,0
Gazelleskin Boots of Casting,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Earring of Fending,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Earring of Slaying,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Earring of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Earring of Healing,285,68,0,980,3420,80,88,68,100,100,0
Molybdenum Earring of Casting,285,68,0,980,3420,80,88,68,100,100,0
Palladium Choker of Fending,285,68,0,980,3420,80,88,68,100,100,0
Palladium Choker of Slaying,285,68,0,980,3420,80,88,68,100,100,0
Palladium Choker of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Palladium Choker of Healing,285,68,0,980,3420,80,88,68,100,100,0
Palladium Choker of Casting,285,68,0,980,3420,80,88,68,100,100,0
Palladium Bracelet of Fending,285,68,0,980,3420,80,88,68,100,100,0
Palladium Bracelet of Slaying,285,68,0,980,3420,80,88,68,100,100,0
Palladium Bracelet of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Palladium Bracelet of Healing,285,68,0,980,3420,80,88,68,100,100,0
Palladium Bracelet of Casting,285,68,0,980,3420,80,88,68,100,100,0
Palladium Ring of Fending,285,68,0,980,3420,80,88,68,100,100,0
Palladium Ring of Slaying,285,68,0,980,3420,80,88,68,100,100,0
Palladium Ring of Aiming,285,68,0,980,3420,80,88,68,100,100,0
Palladium Ring of Healing,285,68,0,980,3420,80,88,68,100,100,0
Palladium Ring of Casting,285,68,0,980,3420,80,88,68,100,100,0
Imperial Jade Earrings of Fending,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Earrings of Slaying,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Earrings of Aiming,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Earrings of Healing,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Earrings of Casting,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Necklace of Fending,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Necklace of Slaying,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Necklace of Aiming,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Necklace of Healing,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Necklace of Casting,290,70,0,1080,3600,80,90,70,100,100,0
Imperial Jade Armillae of Fending,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Armillae of Slaying,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Armillae of Aiming,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Armillae of Healing,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Armillae of Casting,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Ring of Fending,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Ring of Slaying,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Ring of Aiming,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Ring of Healing,288,69,0,1030,3510,80,89,68,100,100,0
Imperial Jade Ring of Casting,288,69,0,1030,3510,80,89,68,100,100,0
High Steel Saw,255,61,0,630,2790,80,81,58,100,100,0
High Steel Cross-pein Hammer,255,61,0,630,2790,80,81,58,100,100,0
High Steel Doming Hammer,255,61,0,630,2790,80,81,58,100,100,0
Koppranickel Ornamental Hammer,255,61,0,630,2790,80,81,58,100,100,0
High Steel Head Knife,255,61,0,630,2790,80,81,58,100,100,0
Bombfish Needle,255,61,0,630,2790,80,81,58,100,100,0
High Steel Thermal Alembic,255,61,0,630,2790,80,81,58,100,100,0
High Steel Bomb Frypan,255,61,0,630,2790,80,81,58,100,100,0
High Steel Dolabra,255,61,0,630,2790,80,81,58,100,100,0
High Steel Hatchet,255,61,0,630,2790,80,81,58,100,100,0
Muudhorn Fishing Rod,255,61,0,630,2790,80,81,58,100,100,0
High Steel Claw Hammer,265,62,0,680,2880,80,82,61,100,100,0
High Steel File,265,62,0,680,2880,80,82,61,100,100,0
High Steel Pliers,265,62,0,680,2880,80,82,61,100,100,0
Stiperstone Grinding Wheel,265,62,0,680,2880,80,82,61,100,100,0
High Steel Awl,265,62,0,680,2880,80,82,61,100,100,0
Larch Spinning Wheel,265,62,0,680,2880,80,82,61,100,100,0
High Steel Mortar,265,62,0,680,2880,80,82,61,100,100,0
High Steel Culinary Knife,265,62,0,680,2880,80,82,61,100,100,0
High Steel Sledgehammer,265,62,0,680,2880,80,82,61,100,100,0
High Steel Scythe,265,62,0,680,2880,80,82,61,100,100,0
Doman Iron Halfheart Saw,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Lump Hammer,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Raising Hammer,273,64,0,780,3060,80,84,65,100,100,0
Durium Texture Hammer,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Head Knife,273,64,0,780,3060,80,84,65,100,100,0
Dzo Horn Needle,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Alembic,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Frypan,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Pickaxe,273,64,0,780,3060,80,84,65,100,100,0
Doman Iron Hatchet,273,64,0,780,3060,80,84,65,100,100,0
Pine Fishing Rod,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Claw Hammer,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron File,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Pliers,276,65,0,830,3150,80,85,66,100,100,0
Slate Grinding Wheel,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Awl,276,65,0,830,3150,80,85,66,100,100,0
Pine Spinning Wheel,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Mortar,276,65,0,830,3150,80,85,66,100,100,0
Doman Iron Culinary Knife,276,65,0,830,3150,80,85,66,100,100,0
